scientificName,taxonConceptID,dataResourceUid,stateProvince,country,zones
Acacia filifolia,https://id.biodiversity.org.au/node/apni/2898502,dr13282,Western Australia,Australia,
Acacia filifolia,https://id.biodiversity.org.au/node/apni/2898502,dr15860,Western Australia,Australia,
Acacia filifolia,https://id.biodiversity.org.au/node/apni/2898502,dr15861,Western Australia,Australia,
Acacia filifolia,https://id.biodiversity.org.au/node/apni/2898502,dr15863,Western Australia,Australia,
Acacia filifolia,https://id.biodiversity.org.au/node/apni/2898502,dr15865,Western Australia,Australia,
Acacia filifolia,https://id.biodiversity.org.au/node/apni/2898502,dr15866,Western Australia,Australia,
Acacia filifolia,https://id.biodiversity.org.au/node/apni/2898502,dr364,Western Australia,Australia,
Acacia filifolia,https://id.biodiversity.org.au/node/apni/2898502,dr376,Western Australia,Australia,
Acacia filifolia,https://id.biodiversity.org.au/node/apni/2898502,dr8212,Western Australia,Australia,
Acacia flabellifolia,https://id.biodiversity.org.au/node/apni/2910455,dr15860,Western Australia,Australia,
Acacia flabellifolia,https://id.biodiversity.org.au/node/apni/2910455,dr15863,Western Australia,Australia,
Acacia flabellifolia,https://id.biodiversity.org.au/node/apni/2910455,dr364,Western Australia,Australia,
Acacia flabellifolia,https://id.biodiversity.org.au/node/apni/2910455,dr376,Western Australia,Australia,
Acacia flabellifolia,https://id.biodiversity.org.au/node/apni/2910455,dr8212,Western Australia,Australia,
Acacia flagelliformis,https://id.biodiversity.org.au/node/apni/2892216,dr15860,Western Australia,Australia,
Acacia flagelliformis,https://id.biodiversity.org.au/node/apni/2892216,dr15861,Western Australia,Australia,
Acacia flagelliformis,https://id.biodiversity.org.au/node/apni/2892216,dr15863,Western Australia,Australia,
Acacia flagelliformis,https://id.biodiversity.org.au/node/apni/2892216,dr15865,Western Australia,Australia,
Acacia flagelliformis,https://id.biodiversity.org.au/node/apni/2892216,dr376,Western Australia,Australia,
Acacia formidabilis,https://id.biodiversity.org.au/node/apni/2896965,dr15863,Western Australia,Australia,
Acacia formidabilis,https://id.biodiversity.org.au/node/apni/2896965,dr376,Western Australia,Australia,
Acacia forrestiana,https://id.biodiversity.org.au/node/apni/2914285,dr15863,Western Australia,Australia,
Acacia gelasina,https://id.biodiversity.org.au/node/apni/2912432,dr15861,Western Australia,Australia,
Acacia gelasina,https://id.biodiversity.org.au/node/apni/2912432,dr15863,Western Australia,Australia,
Acacia gelasina,https://id.biodiversity.org.au/node/apni/2912432,dr15865,Western Australia,Australia,
Acacia gelasina,https://id.biodiversity.org.au/node/apni/2912432,dr15866,Western Australia,Australia,
Acacia gelasina,https://id.biodiversity.org.au/node/apni/2912432,dr364,Western Australia,Australia,
Acacia gelasina,https://id.biodiversity.org.au/node/apni/2912432,dr376,Western Australia,Australia,
Acacia gibsonii,https://id.biodiversity.org.au/node/apni/2893956,dr15863,Western Australia,Australia,
Acacia glaucissima,https://id.biodiversity.org.au/node/apni/2894834,dr1411,Western Australia,Australia,
Acacia glaucissima,https://id.biodiversity.org.au/node/apni/2894834,dr15861,Western Australia,Australia,
Acacia glaucissima,https://id.biodiversity.org.au/node/apni/2894834,dr15863,Western Australia,Australia,
Acacia glaucissima,https://id.biodiversity.org.au/node/apni/2894834,dr376,Western Australia,Australia,
Acacia glaucocaesia,https://id.biodiversity.org.au/node/apni/2913363,dr15860,Western Australia,Australia,
Acacia glaucocaesia,https://id.biodiversity.org.au/node/apni/2913363,dr15863,Western Australia,Australia,
Acacia glaucocaesia,https://id.biodiversity.org.au/node/apni/2913363,dr376,Western Australia,Australia,
Acacia gloeotricha,https://id.biodiversity.org.au/node/apni/2915940,dr15860,Western Australia,Australia,
Acacia gloeotricha,https://id.biodiversity.org.au/node/apni/2915940,dr15863,Western Australia,Australia,
Acacia graciliformis,https://id.biodiversity.org.au/node/apni/2895154,dr15863,Western Australia,Australia,
Acacia grisea,https://id.biodiversity.org.au/node/apni/2890852,dr15863,Western Australia,Australia,
Acacia grisea,https://id.biodiversity.org.au/node/apni/2890852,dr15865,Western Australia,Australia,
Acacia grisea,https://id.biodiversity.org.au/node/apni/2890852,dr376,Western Australia,Australia,
Acacia grisea,https://id.biodiversity.org.au/node/apni/2890852,dr725,Western Australia,Australia,
Acacia grisea,https://id.biodiversity.org.au/node/apni/2890852,dr8212,Western Australia,Australia,
Acacia guinetii,https://id.biodiversity.org.au/node/apni/2905847,dr15861,Western Australia,Australia,
Acacia guinetii,https://id.biodiversity.org.au/node/apni/2905847,dr15863,Western Australia,Australia,
Acacia guinetii,https://id.biodiversity.org.au/node/apni/2905847,dr15865,Western Australia,Australia,
Acacia guinetii,https://id.biodiversity.org.au/node/apni/2905847,dr15866,Western Australia,Australia,
Acacia guinetii,https://id.biodiversity.org.au/node/apni/2905847,dr376,Western Australia,Australia,
Acacia guinetii,https://id.biodiversity.org.au/node/apni/2905847,dr726,Western Australia,Australia,
Acacia haematites,https://id.biodiversity.org.au/taxon/apni/51285874,dr15863,Western Australia,Australia,
Acacia heterochroa subsp. robertii,https://id.biodiversity.org.au/node/apni/2889234,dr15860,Western Australia,Australia,
Acacia heterochroa subsp. robertii,https://id.biodiversity.org.au/node/apni/2889234,dr15863,Western Australia,Australia,
Acacia heteroclita subsp. valida,https://id.biodiversity.org.au/node/apni/2888086,dr15860,Western Australia,Australia,
Acacia heteroclita subsp. valida,https://id.biodiversity.org.au/node/apni/2888086,dr15861,Western Australia,Australia,
Acacia heteroclita subsp. valida,https://id.biodiversity.org.au/node/apni/2888086,dr15863,Western Australia,Australia,
Acacia heteroclita subsp. valida,https://id.biodiversity.org.au/node/apni/2888086,dr15865,Western Australia,Australia,
Acacia heteroclita subsp. valida,https://id.biodiversity.org.au/node/apni/2888086,dr376,Western Australia,Australia,
Acacia heteroclita subsp. valida,https://id.biodiversity.org.au/node/apni/2888086,dr725,Western Australia,Australia,
Acacia horridula,https://id.biodiversity.org.au/node/apni/2907999,dr1411,Western Australia,Australia,
Acacia horridula,https://id.biodiversity.org.au/node/apni/2907999,dr15860,Western Australia,Australia,
Acacia horridula,https://id.biodiversity.org.au/node/apni/2907999,dr15861,Western Australia,Australia,
Acacia horridula,https://id.biodiversity.org.au/node/apni/2907999,dr15863,Western Australia,Australia,
Acacia horridula,https://id.biodiversity.org.au/node/apni/2907999,dr15865,Western Australia,Australia,
Acacia horridula,https://id.biodiversity.org.au/node/apni/2907999,dr15869,Western Australia,Australia,
Acacia horridula,https://id.biodiversity.org.au/node/apni/2907999,dr376,Western Australia,Australia,
Acacia hypermeces,https://id.biodiversity.org.au/node/apni/2919466,dr1411,Western Australia,Australia,
Acacia hypermeces,https://id.biodiversity.org.au/node/apni/2919466,dr15863,Western Australia,Australia,
Acacia hystrix subsp. continua,https://id.biodiversity.org.au/node/apni/2887696,dr15863,Western Australia,Australia,
Acacia imitans,https://id.biodiversity.org.au/node/apni/2891980,dr15860,Western Australia,Australia,
Acacia imitans,https://id.biodiversity.org.au/node/apni/2891980,dr15863,Western Australia,Australia,
Acacia imitans,https://id.biodiversity.org.au/node/apni/2891980,dr376,Western Australia,Australia,
Acacia imparilis,https://id.biodiversity.org.au/node/apni/2907241,dr15863,Western Australia,Australia,
Acacia improcera,https://id.biodiversity.org.au/node/apni/2886133,dr15863,Western Australia,Australia,
Acacia incanicarpa,https://id.biodiversity.org.au/node/apni/2916119,dr1411,Western Australia,Australia,
Acacia incanicarpa,https://id.biodiversity.org.au/node/apni/2916119,dr15861,Western Australia,Australia,
Acacia incanicarpa,https://id.biodiversity.org.au/node/apni/2916119,dr15863,Western Australia,Australia,
Acacia incanicarpa,https://id.biodiversity.org.au/node/apni/2916119,dr376,Western Australia,Australia,
Acacia inceana subsp. latifolia,https://id.biodiversity.org.au/node/apni/2906174,dr15863,Western Australia,Australia,
Acacia inceana subsp. latifolia,https://id.biodiversity.org.au/node/apni/2906174,dr376,Western Australia,Australia,
Acacia inophloia,https://id.biodiversity.org.au/node/apni/2897526,dr15860,Western Australia,Australia,
Acacia inophloia,https://id.biodiversity.org.au/node/apni/2897526,dr15861,Western Australia,Australia,
Acacia inophloia,https://id.biodiversity.org.au/node/apni/2897526,dr15863,Western Australia,Australia,
Acacia inophloia,https://id.biodiversity.org.au/node/apni/2897526,dr376,Western Australia,Australia,
Acacia inops,https://id.biodiversity.org.au/node/apni/2897673,dr15863,Western Australia,Australia,
Acacia insolita subsp. recurva,https://id.biodiversity.org.au/node/apni/2900706,dr15863,Western Australia,Australia,
Acacia insolita subsp. recurva,https://id.biodiversity.org.au/node/apni/2900706,dr376,Western Australia,Australia,
Acacia insolita subsp. recurva,https://id.biodiversity.org.au/node/apni/2900706,dr725,Western Australia,Australia,
Acacia isoneura subsp. isoneura,https://id.biodiversity.org.au/node/apni/2908674,dr15860,Western Australia,Australia,
Acacia isoneura subsp. isoneura,https://id.biodiversity.org.au/node/apni/2908674,dr15861,Western Australia,Australia,
Acacia isoneura subsp. isoneura,https://id.biodiversity.org.au/node/apni/2908674,dr15863,Western Australia,Australia,
Acacia isoneura subsp. nimia,https://id.biodiversity.org.au/node/apni/2908857,dr15860,Western Australia,Australia,
Acacia isoneura subsp. nimia,https://id.biodiversity.org.au/node/apni/2908857,dr15861,Western Australia,Australia,
Acacia isoneura subsp. nimia,https://id.biodiversity.org.au/node/apni/2908857,dr15863,Western Australia,Australia,
Acacia jasperensis,https://id.biodiversity.org.au/node/apni/2899615,dr15863,Western Australia,Australia,
Acacia karina,https://id.biodiversity.org.au/node/apni/2906348,dr15860,Western Australia,Australia,
Acacia karina,https://id.biodiversity.org.au/node/apni/2906348,dr15865,Western Australia,Australia,
Acacia karina,https://id.biodiversity.org.au/node/apni/2906348,dr376,Western Australia,Australia,
Acacia keigheryi,https://id.biodiversity.org.au/taxon/apni/51285876,dr15861,Western Australia,Australia,
Acacia keigheryi,https://id.biodiversity.org.au/taxon/apni/51285876,dr15863,Western Australia,Australia,
Acacia kenneallyi,https://id.biodiversity.org.au/node/apni/2902008,dr15863,Western Australia,Australia,
Acacia kenneallyi,https://id.biodiversity.org.au/node/apni/2902008,dr15866,Western Australia,Australia,
Acacia kerryana,https://id.biodiversity.org.au/node/apni/2912866,dr15860,Western Australia,Australia,
Acacia kerryana,https://id.biodiversity.org.au/node/apni/2912866,dr15863,Western Australia,Australia,
Acacia kerryana,https://id.biodiversity.org.au/node/apni/2912866,dr376,Western Australia,Australia,
Acacia kimberleyensis,https://id.biodiversity.org.au/node/apni/2907365,dr15860,Western Australia,Australia,
Acacia kimberleyensis,https://id.biodiversity.org.au/node/apni/2907365,dr15861,Western Australia,Australia,
Acacia kimberleyensis,https://id.biodiversity.org.au/node/apni/2907365,dr15863,Western Australia,Australia,
Acacia kimberleyensis,https://id.biodiversity.org.au/node/apni/2907365,dr376,Western Australia,Australia,
Acacia kingiana,https://id.biodiversity.org.au/node/apni/2896483,dr15863,Western Australia,Australia,
Acacia kulinensis,https://id.biodiversity.org.au/taxon/apni/51285878,dr15863,Western Australia,Australia,
Acacia lanceolata,https://id.biodiversity.org.au/node/apni/2894810,dr15861,Western Australia,Australia,
Acacia lanceolata,https://id.biodiversity.org.au/node/apni/2894810,dr15863,Western Australia,Australia,
Acacia lanceolata,https://id.biodiversity.org.au/node/apni/2894810,dr376,Western Australia,Australia,
Acacia lanei,https://id.biodiversity.org.au/node/apni/2920033,dr15860,Western Australia,Australia,
Acacia lanei,https://id.biodiversity.org.au/node/apni/2920033,dr15861,Western Australia,Australia,
Acacia lanei,https://id.biodiversity.org.au/node/apni/2920033,dr15863,Western Australia,Australia,
Acacia lanei,https://id.biodiversity.org.au/node/apni/2920033,dr15865,Western Australia,Australia,
Acacia lanuginophylla,https://id.biodiversity.org.au/node/apni/2904716,dr15860,Western Australia,Australia,
Acacia lanuginophylla,https://id.biodiversity.org.au/node/apni/2904716,dr15863,Western Australia,Australia,
Acacia lanuginophylla,https://id.biodiversity.org.au/node/apni/2904716,dr376,Western Australia,Australia,
Acacia lapidosa,https://id.biodiversity.org.au/taxon/apni/51285922,dr15860,Western Australia,Australia,
Acacia lapidosa,https://id.biodiversity.org.au/taxon/apni/51285922,dr15863,Western Australia,Australia,
Acacia lapidosa,https://id.biodiversity.org.au/taxon/apni/51285922,dr376,Western Australia,Australia,
Acacia lasiocarpa var. bracteolata Long Peduncle variant (G.J.Keighery 5026),https://id.biodiversity.org.au/node/apni/2890545,dr1411,Western Australia,Australia,
Acacia lasiocarpa var. bracteolata Long Peduncle variant (G.J.Keighery 5026),https://id.biodiversity.org.au/node/apni/2890545,dr15863,Western Australia,Australia,
Acacia lasiocarpa var. lasiocarpa,https://id.biodiversity.org.au/node/apni/2901806,dr10574,Western Australia,Australia,
Acacia lasiocarpa var. lasiocarpa,https://id.biodiversity.org.au/node/apni/2901806,dr1411,Western Australia,Australia,
Acacia lasiocarpa var. lasiocarpa,https://id.biodiversity.org.au/node/apni/2901806,dr15860,Western Australia,Australia,
Acacia lasiocarpa var. lasiocarpa,https://id.biodiversity.org.au/node/apni/2901806,dr15861,Western Australia,Australia,
Acacia lasiocarpa var. lasiocarpa,https://id.biodiversity.org.au/node/apni/2901806,dr15863,Western Australia,Australia,
Acacia lasiocarpa var. lasiocarpa,https://id.biodiversity.org.au/node/apni/2901806,dr15865,Western Australia,Australia,
Acacia lasiocarpa var. lasiocarpa,https://id.biodiversity.org.au/node/apni/2901806,dr364,Western Australia,Australia,
Acacia lasiocarpa var. lasiocarpa,https://id.biodiversity.org.au/node/apni/2901806,dr376,Western Australia,Australia,
Acacia lasiocarpa var. lasiocarpa,https://id.biodiversity.org.au/node/apni/2901806,dr725,Western Australia,Australia,
Acacia lasiocarpa var. lasiocarpa,https://id.biodiversity.org.au/node/apni/2901806,dr794,Western Australia,Australia,
Acacia lasiocarpa var. lasiocarpa,https://id.biodiversity.org.au/node/apni/2901806,dr8212,Western Australia,Australia,
Acacia latipes subsp. licina,https://id.biodiversity.org.au/node/apni/2904179,dr15860,Western Australia,Australia,
Acacia latipes subsp. licina,https://id.biodiversity.org.au/node/apni/2904179,dr15861,Western Australia,Australia,
Acacia latipes subsp. licina,https://id.biodiversity.org.au/node/apni/2904179,dr15863,Western Australia,Australia,
Acacia latipes subsp. licina,https://id.biodiversity.org.au/node/apni/2904179,dr15865,Western Australia,Australia,
Acacia latipes subsp. licina,https://id.biodiversity.org.au/node/apni/2904179,dr376,Western Australia,Australia,
